order_details_id,order_id,order_date,order_time,item_id,order_hour,order_month,day_of_week
7396,3258,2023-02-24,1900-01-01 17:40:49,130,17,February,Friday
7397,3259,2023-02-24,1900-01-01 17:40:57,116,17,February,Friday
7398,3260,2023-02-24,1900-01-01 17:41:19,105,17,February,Friday
7399,3260,2023-02-24,1900-01-01 17:41:19,132,17,February,Friday
7400,3261,2023-02-24,1900-01-01 17:50:57,101,17,February,Friday
7401,3261,2023-02-24,1900-01-01 17:50:57,124,17,February,Friday
7402,3261,2023-02-24,1900-01-01 17:50:57,113,17,February,Friday
7403,3261,2023-02-24,1900-01-01 17:50:57,119,17,February,Friday
7404,3262,2023-02-24,1900-01-01 18:05:09,102,18,February,Friday
7405,3262,2023-02-24,1900-01-01 18:05:09,112,18,February,Friday
7406,3262,2023-02-24,1900-01-01 18:05:09,130,18,February,Friday
7407,3263,2023-02-24,1900-01-01 18:11:03,101,18,February,Friday
7408,3264,2023-02-24,1900-01-01 18:19:39,108,18,February,Friday
7409,3264,2023-02-24,1900-01-01 18:19:39,131,18,February,Friday
7410,3265,2023-02-24,1900-01-01 18:39:12,116,18,February,Friday
7411,3265,2023-02-24,1900-01-01 18:39:12,110,18,February,Friday
7412,3265,2023-02-24,1900-01-01 18:39:12,113,18,February,Friday
7413,3266,2023-02-24,1900-01-01 18:40:58,115,18,February,Friday
7414,3266,2023-02-24,1900-01-01 18:40:58,126,18,February,Friday
7415,3267,2023-02-24,1900-01-01 18:42:17,126,18,February,Friday
7416,3267,2023-02-24,1900-01-01 18:42:17,113,18,February,Friday
7417,3268,2023-02-24,1900-01-01 19:23:15,118,19,February,Friday
7418,3268,2023-02-24,1900-01-01 19:23:15,122,19,February,Friday
7419,3269,2023-02-24,1900-01-01 19:26:01,109,19,February,Friday
7420,3269,2023-02-24,1900-01-01 19:26:01,120,19,February,Friday
7421,3269,2023-02-24,1900-01-01 19:26:01,106,19,February,Friday
7422,3270,2023-02-24,1900-01-01 19:31:37,129,19,February,Friday
7423,3271,2023-02-24,1900-01-01 19:40:28,117,19,February,Friday
7424,3272,2023-02-24,1900-01-01 19:43:11,125,19,February,Friday
7425,3272,2023-02-24,1900-01-01 19:43:11,110,19,February,Friday
7426,3273,2023-02-24,1900-01-01 20:20:10,124,20,February,Friday
7427,3273,2023-02-24,1900-01-01 20:20:10,110,20,February,Friday
7428,3274,2023-02-24,1900-01-01 20:23:21,113,20,February,Friday
7429,3274,2023-02-24,1900-01-01 20:23:21,106,20,February,Friday
7431,3276,2023-02-24,1900-01-01 20:46:55,109,20,February,Friday
7432,3276,2023-02-24,1900-01-01 20:46:55,114,20,February,Friday
7433,3277,2023-02-24,1900-01-01 20:49:40,124,20,February,Friday
7434,3278,2023-02-24,1900-01-01 21:03:42,102,21,February,Friday
7435,3278,2023-02-24,1900-01-01 21:03:42,109,21,February,Friday
7436,3278,2023-02-24,1900-01-01 21:03:42,111,21,February,Friday
7437,3278,2023-02-24,1900-01-01 21:03:42,120,21,February,Friday
7438,3279,2023-02-24,1900-01-01 21:35:05,101,21,February,Friday
7439,3279,2023-02-24,1900-01-01 21:35:05,106,21,February,Friday
7440,3280,2023-02-24,1900-01-01 21:48:31,102,21,February,Friday
7441,3280,2023-02-24,1900-01-01 21:48:31,124,21,February,Friday
7442,3280,2023-02-24,1900-01-01 21:48:31,113,21,February,Friday
7443,3280,2023-02-24,1900-01-01 21:48:31,119,21,February,Friday
7444,3281,2023-02-24,1900-01-01 21:50:48,124,21,February,Friday
7445,3281,2023-02-24,1900-01-01 21:50:48,113,21,February,Friday
7446,3281,2023-02-24,1900-01-01 21:50:48,123,21,February,Friday
7447,3282,2023-02-24,1900-01-01 22:57:58,123,22,February,Friday
7448,3283,2023-02-25,1900-01-01 10:54:03,125,10,February,Saturday
7449,3283,2023-02-25,1900-01-01 10:54:03,111,10,February,Saturday
7450,3284,2023-02-25,1900-01-01 11:37:52,109,11,February,Saturday
7451,3285,2023-02-25,1900-01-01 11:47:42,101,11,February,Saturday
7452,3286,2023-02-25,1900-01-01 11:50:16,107,11,February,Saturday
7453,3286,2023-02-25,1900-01-01 11:50:16,104,11,February,Saturday
7454,3286,2023-02-25,1900-01-01 11:50:16,106,11,February,Saturday
7455,3286,2023-02-25,1900-01-01 11:50:16,132,11,February,Saturday
7456,3287,2023-02-25,1900-01-01 12:00:21,101,12,February,Saturday
7457,3287,2023-02-25,1900-01-01 12:00:21,125,12,February,Saturday
7458,3288,2023-02-25,1900-01-01 12:00:55,102,12,February,Saturday
7459,3288,2023-02-25,1900-01-01 12:00:55,104,12,February,Saturday
7460,3288,2023-02-25,1900-01-01 12:00:55,110,12,February,Saturday
7461,3289,2023-02-25,1900-01-01 12:22:27,102,12,February,Saturday
7462,3289,2023-02-25,1900-01-01 12:22:27,125,12,February,Saturday
7463,3289,2023-02-25,1900-01-01 12:22:27,113,12,February,Saturday
7464,3289,2023-02-25,1900-01-01 12:22:27,118,12,February,Saturday
7465,3289,2023-02-25,1900-01-01 12:22:27,132,12,February,Saturday
7466,3290,2023-02-25,1900-01-01 12:32:36,127,12,February,Saturday
7467,3290,2023-02-25,1900-01-01 12:32:36,121,12,February,Saturday
7468,3290,2023-02-25,1900-01-01 12:32:36,106,12,February,Saturday
7469,3291,2023-02-25,1900-01-01 12:34:40,107,12,February,Saturday
7470,3292,2023-02-25,1900-01-01 12:39:18,107,12,February,Saturday
7471,3292,2023-02-25,1900-01-01 12:39:18,116,12,February,Saturday
7472,3292,2023-02-25,1900-01-01 12:39:18,124,12,February,Saturday
7473,3292,2023-02-25,1900-01-01 12:39:18,125,12,February,Saturday
7474,3292,2023-02-25,1900-01-01 12:39:18,112,12,February,Saturday
7475,3292,2023-02-25,1900-01-01 12:39:18,113,12,February,Saturday
7476,3292,2023-02-25,1900-01-01 12:39:18,113,12,February,Saturday
7477,3292,2023-02-25,1900-01-01 12:39:18,119,12,February,Saturday
7478,3292,2023-02-25,1900-01-01 12:39:18,120,12,February,Saturday
7479,3292,2023-02-25,1900-01-01 12:39:18,105,12,February,Saturday
7480,3292,2023-02-25,1900-01-01 12:39:18,130,12,February,Saturday
7481,3292,2023-02-25,1900-01-01 12:39:18,123,12,February,Saturday
7483,3293,2023-02-25,1900-01-01 12:41:42,103,12,February,Saturday
7484,3294,2023-02-25,1900-01-01 12:43:23,112,12,February,Saturday
7485,3294,2023-02-25,1900-01-01 12:43:23,132,12,February,Saturday
7486,3295,2023-02-25,1900-01-01 12:44:09,110,12,February,Saturday
7487,3296,2023-02-25,1900-01-01 12:45:11,101,12,February,Saturday
7488,3296,2023-02-25,1900-01-01 12:45:11,107,12,February,Saturday
7489,3296,2023-02-25,1900-01-01 12:45:11,108,12,February,Saturday
7490,3297,2023-02-25,1900-01-01 12:57:10,117,12,February,Saturday
7492,3298,2023-02-25,1900-01-01 13:01:51,104,13,February,Saturday
7493,3299,2023-02-25,1900-01-01 13:08:59,125,13,February,Saturday
7494,3299,2023-02-25,1900-01-01 13:08:59,131,13,February,Saturday
7495,3300,2023-02-25,1900-01-01 13:10:46,109,13,February,Saturday
7496,3301,2023-02-25,1900-01-01 13:18:01,131,13,February,Saturday
7497,3302,2023-02-25,1900-01-01 13:24:42,104,13,February,Saturday
7498,3302,2023-02-25,1900-01-01 13:24:42,108,13,February,Saturday
7499,3303,2023-02-25,1900-01-01 13:29:23,121,13,February,Saturday
7500,3304,2023-02-25,1900-01-01 13:36:09,107,13,February,Saturday
7501,3304,2023-02-25,1900-01-01 13:36:09,103,13,February,Saturday
7502,3304,2023-02-25,1900-01-01 13:36:09,108,13,February,Saturday
7503,3304,2023-02-25,1900-01-01 13:36:09,109,13,February,Saturday
7504,3304,2023-02-25,1900-01-01 13:36:09,129,13,February,Saturday
7505,3304,2023-02-25,1900-01-01 13:36:09,105,13,February,Saturday
7506,3304,2023-02-25,1900-01-01 13:36:09,131,13,February,Saturday
7507,3305,2023-02-25,1900-01-01 14:24:47,127,14,February,Saturday
7508,3306,2023-02-25,1900-01-01 14:25:47,122,14,February,Saturday
7509,3307,2023-02-25,1900-01-01 14:43:41,112,14,February,Saturday
7510,3307,2023-02-25,1900-01-01 14:43:41,121,14,February,Saturday
7511,3307,2023-02-25,1900-01-01 14:43:41,121,14,February,Saturday
7512,3308,2023-02-25,1900-01-01 15:07:18,117,15,February,Saturday
7513,3308,2023-02-25,1900-01-01 15:07:18,120,15,February,Saturday
7514,3309,2023-02-25,1900-01-01 15:11:35,108,15,February,Saturday
7515,3309,2023-02-25,1900-01-01 15:11:35,118,15,February,Saturday
7516,3310,2023-02-25,1900-01-01 15:39:00,101,15,February,Saturday
7517,3310,2023-02-25,1900-01-01 15:39:00,127,15,February,Saturday
7518,3310,2023-02-25,1900-01-01 15:39:00,131,15,February,Saturday
7519,3311,2023-02-25,1900-01-01 15:44:27,124,15,February,Saturday
7520,3311,2023-02-25,1900-01-01 15:44:27,120,15,February,Saturday
7521,3311,2023-02-25,1900-01-01 15:44:27,106,15,February,Saturday
7522,3311,2023-02-25,1900-01-01 15:44:27,132,15,February,Saturday
7523,3312,2023-02-25,1900-01-01 15:49:29,110,15,February,Saturday
7524,3312,2023-02-25,1900-01-01 15:49:29,111,15,February,Saturday
7525,3313,2023-02-25,1900-01-01 15:52:00,129,15,February,Saturday
7526,3314,2023-02-25,1900-01-01 15:54:56,107,15,February,Saturday
7527,3314,2023-02-25,1900-01-01 15:54:56,125,15,February,Saturday
7528,3314,2023-02-25,1900-01-01 15:54:56,112,15,February,Saturday
7529,3315,2023-02-25,1900-01-01 16:28:11,120,16,February,Saturday
7530,3315,2023-02-25,1900-01-01 16:28:11,131,16,February,Saturday
7531,3316,2023-02-25,1900-01-01 16:38:42,132,16,February,Saturday
7532,3317,2023-02-25,1900-01-01 16:51:29,124,16,February,Saturday
7533,3317,2023-02-25,1900-01-01 16:51:29,118,16,February,Saturday
7534,3318,2023-02-25,1900-01-01 16:58:06,126,16,February,Saturday
7535,3318,2023-02-25,1900-01-01 16:58:06,106,16,February,Saturday
7536,3319,2023-02-25,1900-01-01 17:05:27,116,17,February,Saturday
7537,3320,2023-02-25,1900-01-01 17:09:14,126,17,February,Saturday
7538,3320,2023-02-25,1900-01-01 17:09:14,123,17,February,Saturday
7539,3321,2023-02-25,1900-01-01 17:22:08,125,17,February,Saturday
7540,3321,2023-02-25,1900-01-01 17:22:08,105,17,February,Saturday
7541,3321,2023-02-25,1900-01-01 17:22:08,130,17,February,Saturday
7542,3321,2023-02-25,1900-01-01 17:22:08,131,17,February,Saturday
7543,3322,2023-02-25,1900-01-01 17:25:13,107,17,February,Saturday
7544,3322,2023-02-25,1900-01-01 17:25:13,125,17,February,Saturday
7545,3322,2023-02-25,1900-01-01 17:25:13,120,17,February,Saturday
7546,3322,2023-02-25,1900-01-01 17:25:13,122,17,February,Saturday
7547,3323,2023-02-25,1900-01-01 17:45:10,108,17,February,Saturday
7548,3323,2023-02-25,1900-01-01 17:45:10,112,17,February,Saturday
7549,3324,2023-02-25,1900-01-01 17:59:30,118,17,February,Saturday
7550,3325,2023-02-25,1900-01-01 18:00:51,126,18,February,Saturday
7551,3325,2023-02-25,1900-01-01 18:00:51,110,18,February,Saturday
7552,3326,2023-02-25,1900-01-01 18:15:41,124,18,February,Saturday
7553,3326,2023-02-25,1900-01-01 18:15:41,122,18,February,Saturday
7554,3327,2023-02-25,1900-01-01 18:19:46,125,18,February,Saturday
7555,3328,2023-02-25,1900-01-01 18:44:25,127,18,February,Saturday
7556,3328,2023-02-25,1900-01-01 18:44:25,105,18,February,Saturday
7557,3329,2023-02-25,1900-01-01 18:49:43,111,18,February,Saturday
7558,3329,2023-02-25,1900-01-01 18:49:43,105,18,February,Saturday
7559,3329,2023-02-25,1900-01-01 18:49:43,132,18,February,Saturday
7560,3330,2023-02-25,1900-01-01 18:58:00,103,18,February,Saturday
7561,3330,2023-02-25,1900-01-01 18:58:00,125,18,February,Saturday
7562,3330,2023-02-25,1900-01-01 18:58:00,113,18,February,Saturday
7563,3330,2023-02-25,1900-01-01 18:58:00,121,18,February,Saturday
7564,3331,2023-02-25,1900-01-01 19:31:42,121,19,February,Saturday
7565,3332,2023-02-25,1900-01-01 19:41:18,120,19,February,Saturday
7566,3333,2023-02-25,1900-01-01 19:44:04,101,19,February,Saturday
7567,3334,2023-02-25,1900-01-01 19:54:47,125,19,February,Saturday
7568,3334,2023-02-25,1900-01-01 19:54:47,111,19,February,Saturday
7569,3335,2023-02-25,1900-01-01 20:03:38,102,20,February,Saturday
7570,3335,2023-02-25,1900-01-01 20:03:38,120,20,February,Saturday
7571,3336,2023-02-25,1900-01-01 20:13:37,131,20,February,Saturday
7572,3337,2023-02-25,1900-01-01 20:15:01,103,20,February,Saturday
7573,3337,2023-02-25,1900-01-01 20:15:01,108,20,February,Saturday
7574,3337,2023-02-25,1900-01-01 20:15:01,106,20,February,Saturday
7575,3337,2023-02-25,1900-01-01 20:15:01,106,20,February,Saturday
7576,3338,2023-02-25,1900-01-01 20:16:05,107,20,February,Saturday
7577,3339,2023-02-25,1900-01-01 20:27:43,104,20,February,Saturday
7578,3339,2023-02-25,1900-01-01 20:27:43,119,20,February,Saturday
7579,3340,2023-02-25,1900-01-01 20:41:17,129,20,February,Saturday
7580,3340,2023-02-25,1900-01-01 20:41:17,114,20,February,Saturday
7581,3341,2023-02-25,1900-01-01 20:46:02,107,20,February,Saturday
7582,3342,2023-02-25,1900-01-01 21:08:05,117,21,February,Saturday
7583,3342,2023-02-25,1900-01-01 21:08:05,120,21,February,Saturday
7584,3342,2023-02-25,1900-01-01 21:08:05,120,21,February,Saturday
7585,3343,2023-02-25,1900-01-01 21:16:08,105,21,February,Saturday
7586,3344,2023-02-25,1900-01-01 21:26:35,102,21,February,Saturday
7587,3344,2023-02-25,1900-01-01 21:26:35,111,21,February,Saturday
7588,3345,2023-02-25,1900-01-01 21:39:51,111,21,February,Saturday
7589,3346,2023-02-26,1900-01-01 12:01:09,107,12,February,Sunday
7590,3346,2023-02-26,1900-01-01 12:01:09,123,12,February,Sunday
7591,3347,2023-02-26,1900-01-01 12:03:11,129,12,February,Sunday
7592,3348,2023-02-26,1900-01-01 12:08:52,111,12,February,Sunday
7593,3348,2023-02-26,1900-01-01 12:08:52,120,12,February,Sunday
7594,3349,2023-02-26,1900-01-01 12:12:46,107,12,February,Sunday
7595,3349,2023-02-26,1900-01-01 12:12:46,112,12,February,Sunday
7596,3349,2023-02-26,1900-01-01 12:12:46,118,12,February,Sunday
7597,3350,2023-02-26,1900-01-01 12:16:27,112,12,February,Sunday
7598,3350,2023-02-26,1900-01-01 12:16:27,113,12,February,Sunday
7599,3350,2023-02-26,1900-01-01 12:16:27,120,12,February,Sunday
7600,3351,2023-02-26,1900-01-01 12:18:48,125,12,February,Sunday
7601,3351,2023-02-26,1900-01-01 12:18:48,120,12,February,Sunday
7603,3353,2023-02-26,1900-01-01 12:39:02,110,12,February,Sunday
7604,3353,2023-02-26,1900-01-01 12:39:02,131,12,February,Sunday
7605,3353,2023-02-26,1900-01-01 12:39:02,106,12,February,Sunday
7606,3354,2023-02-26,1900-01-01 12:58:00,109,12,February,Sunday
7607,3354,2023-02-26,1900-01-01 12:58:00,129,12,February,Sunday
7608,3355,2023-02-26,1900-01-01 13:04:26,101,13,February,Sunday
7609,3355,2023-02-26,1900-01-01 13:04:26,109,13,February,Sunday
7610,3355,2023-02-26,1900-01-01 13:04:26,117,13,February,Sunday
7611,3355,2023-02-26,1900-01-01 13:04:26,129,13,February,Sunday
7612,3355,2023-02-26,1900-01-01 13:04:26,129,13,February,Sunday
7613,3355,2023-02-26,1900-01-01 13:04:26,112,13,February,Sunday
7614,3355,2023-02-26,1900-01-01 13:04:26,113,13,February,Sunday
7615,3355,2023-02-26,1900-01-01 13:04:26,121,13,February,Sunday
7616,3355,2023-02-26,1900-01-01 13:04:26,121,13,February,Sunday
7617,3356,2023-02-26,1900-01-01 13:06:30,106,13,February,Sunday
7618,3357,2023-02-26,1900-01-01 13:07:13,108,13,February,Sunday
7619,3357,2023-02-26,1900-01-01 13:07:13,123,13,February,Sunday
7620,3357,2023-02-26,1900-01-01 13:07:13,106,13,February,Sunday
7621,3358,2023-02-26,1900-01-01 13:13:35,106,13,February,Sunday
7622,3359,2023-02-26,1900-01-01 13:25:04,127,13,February,Sunday
7623,3360,2023-02-26,1900-01-01 13:44:24,107,13,February,Sunday
7624,3360,2023-02-26,1900-01-01 13:44:24,102,13,February,Sunday
7625,3360,2023-02-26,1900-01-01 13:44:24,117,13,February,Sunday
7626,3361,2023-02-26,1900-01-01 13:50:11,127,13,February,Sunday
7627,3361,2023-02-26,1900-01-01 13:50:11,130,13,February,Sunday
7628,3362,2023-02-26,1900-01-01 13:50:14,109,13,February,Sunday
7629,3363,2023-02-26,1900-01-01 13:52:23,101,13,February,Sunday
7630,3363,2023-02-26,1900-01-01 13:52:23,102,13,February,Sunday
7631,3363,2023-02-26,1900-01-01 13:52:23,102,13,February,Sunday
7632,3363,2023-02-26,1900-01-01 13:52:23,124,13,February,Sunday
7633,3363,2023-02-26,1900-01-01 13:52:23,127,13,February,Sunday
7634,3363,2023-02-26,1900-01-01 13:52:23,128,13,February,Sunday
7635,3363,2023-02-26,1900-01-01 13:52:23,111,13,February,Sunday
7636,3363,2023-02-26,1900-01-01 13:52:23,112,13,February,Sunday
7637,3363,2023-02-26,1900-01-01 13:52:23,113,13,February,Sunday
7638,3363,2023-02-26,1900-01-01 13:52:23,119,13,February,Sunday
7639,3363,2023-02-26,1900-01-01 13:52:23,123,13,February,Sunday
7640,3363,2023-02-26,1900-01-01 13:52:23,106,13,February,Sunday
7641,3364,2023-02-26,1900-01-01 13:56:18,104,13,February,Sunday
7642,3364,2023-02-26,1900-01-01 13:56:18,104,13,February,Sunday
7643,3364,2023-02-26,1900-01-01 13:56:18,120,13,February,Sunday
7644,3364,2023-02-26,1900-01-01 13:56:18,131,13,February,Sunday
7645,3365,2023-02-26,1900-01-01 14:08:46,125,14,February,Sunday
7646,3366,2023-02-26,1900-01-01 14:18:48,111,14,February,Sunday
7647,3366,2023-02-26,1900-01-01 14:18:48,105,14,February,Sunday
7648,3366,2023-02-26,1900-01-01 14:18:48,132,14,February,Sunday
7649,3367,2023-02-26,1900-01-01 14:28:31,113,14,February,Sunday
7650,3368,2023-02-26,1900-01-01 14:48:56,118,14,February,Sunday
7651,3369,2023-02-26,1900-01-01 15:22:08,124,15,February,Sunday
7652,3369,2023-02-26,1900-01-01 15:22:08,109,15,February,Sunday
7653,3369,2023-02-26,1900-01-01 15:22:08,118,15,February,Sunday
7654,3370,2023-02-26,1900-01-01 15:39:19,104,15,February,Sunday
7655,3370,2023-02-26,1900-01-01 15:39:19,113,15,February,Sunday
7656,3370,2023-02-26,1900-01-01 15:39:19,131,15,February,Sunday
7657,3371,2023-02-26,1900-01-01 15:58:02,110,15,February,Sunday
7658,3371,2023-02-26,1900-01-01 15:58:02,129,15,February,Sunday
7659,3371,2023-02-26,1900-01-01 15:58:02,113,15,February,Sunday
7660,3371,2023-02-26,1900-01-01 15:58:02,106,15,February,Sunday
7661,3372,2023-02-26,1900-01-01 15:58:38,116,15,February,Sunday
7662,3372,2023-02-26,1900-01-01 15:58:38,109,15,February,Sunday
7663,3372,2023-02-26,1900-01-01 15:58:38,110,15,February,Sunday
7664,3372,2023-02-26,1900-01-01 15:58:38,113,15,February,Sunday
7665,3373,2023-02-26,1900-01-01 16:01:28,118,16,February,Sunday
7666,3373,2023-02-26,1900-01-01 16:01:28,122,16,February,Sunday
7667,3374,2023-02-26,1900-01-01 16:15:25,110,16,February,Sunday
7668,3374,2023-02-26,1900-01-01 16:15:25,123,16,February,Sunday
7669,3375,2023-02-26,1900-01-01 16:20:18,114,16,February,Sunday
7670,3376,2023-02-26,1900-01-01 16:27:20,104,16,February,Sunday
7671,3377,2023-02-26,1900-01-01 16:32:16,108,16,February,Sunday
7672,3378,2023-02-26,1900-01-01 16:53:26,118,16,February,Sunday
7673,3379,2023-02-26,1900-01-01 16:55:17,127,16,February,Sunday
7674,3379,2023-02-26,1900-01-01 16:55:17,118,16,February,Sunday
7675,3380,2023-02-26,1900-01-01 17:16:51,128,17,February,Sunday
7676,3380,2023-02-26,1900-01-01 17:16:51,121,17,February,Sunday
7677,3381,2023-02-26,1900-01-01 17:22:05,108,17,February,Sunday
7678,3381,2023-02-26,1900-01-01 17:22:05,132,17,February,Sunday
7679,3382,2023-02-26,1900-01-01 17:24:43,103,17,February,Sunday
7680,3382,2023-02-26,1900-01-01 17:24:43,111,17,February,Sunday
7681,3382,2023-02-26,1900-01-01 17:24:43,120,17,February,Sunday
7682,3383,2023-02-26,1900-01-01 17:31:14,107,17,February,Sunday
7683,3384,2023-02-26,1900-01-01 17:37:19,109,17,February,Sunday
7684,3384,2023-02-26,1900-01-01 17:37:19,128,17,February,Sunday
7685,3384,2023-02-26,1900-01-01 17:37:19,131,17,February,Sunday
7686,3384,2023-02-26,1900-01-01 17:37:19,106,17,February,Sunday
7687,3385,2023-02-26,1900-01-01 17:45:02,109,17,February,Sunday
7688,3385,2023-02-26,1900-01-01 17:45:02,119,17,February,Sunday
7689,3386,2023-02-26,1900-01-01 17:50:20,102,17,February,Sunday
7690,3386,2023-02-26,1900-01-01 17:50:20,131,17,February,Sunday
7691,3387,2023-02-26,1900-01-01 17:51:35,108,17,February,Sunday
7692,3387,2023-02-26,1900-01-01 17:51:35,120,17,February,Sunday
7693,3387,2023-02-26,1900-01-01 17:51:35,121,17,February,Sunday
7694,3388,2023-02-26,1900-01-01 17:53:56,109,17,February,Sunday
7695,3388,2023-02-26,1900-01-01 17:53:56,131,17,February,Sunday
7696,3389,2023-02-26,1900-01-01 18:19:17,127,18,February,Sunday
7697,3390,2023-02-26,1900-01-01 18:26:17,127,18,February,Sunday
7698,3390,2023-02-26,1900-01-01 18:26:17,112,18,February,Sunday
7700,3391,2023-02-26,1900-01-01 18:37:03,102,18,February,Sunday
7701,3391,2023-02-26,1900-01-01 18:37:03,113,18,February,Sunday
7702,3391,2023-02-26,1900-01-01 18:37:03,118,18,February,Sunday
7703,3391,2023-02-26,1900-01-01 18:37:03,120,18,February,Sunday
7704,3392,2023-02-26,1900-01-01 18:49:00,101,18,February,Sunday
7705,3392,2023-02-26,1900-01-01 18:49:00,125,18,February,Sunday
7706,3392,2023-02-26,1900-01-01 18:49:00,129,18,February,Sunday
7707,3393,2023-02-26,1900-01-01 18:53:40,105,18,February,Sunday
7708,3394,2023-02-26,1900-01-01 19:03:13,109,19,February,Sunday
7709,3394,2023-02-26,1900-01-01 19:03:13,119,19,February,Sunday
7710,3394,2023-02-26,1900-01-01 19:03:13,132,19,February,Sunday
7711,3395,2023-02-26,1900-01-01 19:08:46,107,19,February,Sunday
7712,3395,2023-02-26,1900-01-01 19:08:46,124,19,February,Sunday
7713,3396,2023-02-26,1900-01-01 19:13:12,110,19,February,Sunday
7714,3397,2023-02-26,1900-01-01 19:25:04,109,19,February,Sunday
7715,3397,2023-02-26,1900-01-01 19:25:04,119,19,February,Sunday
7716,3398,2023-02-26,1900-01-01 19:49:51,102,19,February,Sunday
7717,3398,2023-02-26,1900-01-01 19:49:51,103,19,February,Sunday
7718,3398,2023-02-26,1900-01-01 19:49:51,113,19,February,Sunday
7719,3398,2023-02-26,1900-01-01 19:49:51,106,19,February,Sunday
7720,3399,2023-02-26,1900-01-01 20:22:43,109,20,February,Sunday
7721,3399,2023-02-26,1900-01-01 20:22:43,128,20,February,Sunday
7722,3399,2023-02-26,1900-01-01 20:22:43,113,20,February,Sunday
7723,3399,2023-02-26,1900-01-01 20:22:43,114,20,February,Sunday
7724,3400,2023-02-26,1900-01-01 22:22:05,104,22,February,Sunday
7725,3401,2023-02-27,1900-01-01 11:48:28,107,11,February,Monday
7726,3401,2023-02-27,1900-01-01 11:48:28,118,11,February,Monday
7727,3401,2023-02-27,1900-01-01 11:48:28,105,11,February,Monday
7728,3402,2023-02-27,1900-01-01 11:51:02,116,11,February,Monday
7729,3402,2023-02-27,1900-01-01 11:51:02,108,11,February,Monday
7730,3402,2023-02-27,1900-01-01 11:51:02,111,11,February,Monday
7731,3403,2023-02-27,1900-01-01 11:57:25,101,11,February,Monday
7732,3403,2023-02-27,1900-01-01 11:57:25,125,11,February,Monday
7733,3403,2023-02-27,1900-01-01 11:57:25,118,11,February,Monday
7734,3403,2023-02-27,1900-01-01 11:57:25,118,11,February,Monday
7735,3404,2023-02-27,1900-01-01 12:00:32,122,12,February,Monday
7736,3404,2023-02-27,1900-01-01 12:00:32,123,12,February,Monday
7737,3405,2023-02-27,1900-01-01 12:07:37,118,12,February,Monday
7738,3406,2023-02-27,1900-01-01 12:09:32,102,12,February,Monday
7739,3406,2023-02-27,1900-01-01 12:09:32,126,12,February,Monday
7740,3407,2023-02-27,1900-01-01 12:09:41,119,12,February,Monday
7741,3408,2023-02-27,1900-01-01 12:28:49,102,12,February,Monday
7742,3409,2023-02-27,1900-01-01 12:29:39,103,12,February,Monday
7743,3409,2023-02-27,1900-01-01 12:29:39,117,12,February,Monday
7744,3410,2023-02-27,1900-01-01 12:33:50,112,12,February,Monday
7745,3410,2023-02-27,1900-01-01 12:33:50,114,12,February,Monday
7746,3411,2023-02-27,1900-01-01 12:38:54,130,12,February,Monday
7747,3412,2023-02-27,1900-01-01 12:40:41,101,12,February,Monday
7748,3412,2023-02-27,1900-01-01 12:40:41,124,12,February,Monday
7749,3412,2023-02-27,1900-01-01 12:40:41,109,12,February,Monday
7750,3412,2023-02-27,1900-01-01 12:40:41,113,12,February,Monday
7751,3412,2023-02-27,1900-01-01 12:40:41,118,12,February,Monday
7752,3413,2023-02-27,1900-01-01 12:54:17,104,12,February,Monday
7753,3413,2023-02-27,1900-01-01 12:54:17,108,12,February,Monday
7754,3413,2023-02-27,1900-01-01 12:54:17,125,12,February,Monday
7755,3413,2023-02-27,1900-01-01 12:54:17,118,12,February,Monday
7756,3414,2023-02-27,1900-01-01 12:56:47,112,12,February,Monday
7757,3415,2023-02-27,1900-01-01 13:02:11,117,13,February,Monday
7758,3415,2023-02-27,1900-01-01 13:02:11,128,13,February,Monday
7759,3415,2023-02-27,1900-01-01 13:02:11,111,13,February,Monday
7760,3415,2023-02-27,1900-01-01 13:02:11,130,13,February,Monday
7761,3416,2023-02-27,1900-01-01 13:02:43,127,13,February,Monday
7762,3417,2023-02-27,1900-01-01 13:05:16,102,13,February,Monday
7763,3417,2023-02-27,1900-01-01 13:05:16,125,13,February,Monday
7764,3417,2023-02-27,1900-01-01 13:05:16,127,13,February,Monday
7765,3417,2023-02-27,1900-01-01 13:05:16,120,13,February,Monday
7766,3417,2023-02-27,1900-01-01 13:05:16,105,13,February,Monday
7767,3418,2023-02-27,1900-01-01 13:07:39,125,13,February,Monday
7768,3418,2023-02-27,1900-01-01 13:07:39,109,13,February,Monday
7769,3418,2023-02-27,1900-01-01 13:07:39,119,13,February,Monday
7770,3419,2023-02-27,1900-01-01 13:36:13,102,13,February,Monday
7771,3419,2023-02-27,1900-01-01 13:36:13,103,13,February,Monday
7772,3419,2023-02-27,1900-01-01 13:36:13,113,13,February,Monday
7773,3419,2023-02-27,1900-01-01 13:36:13,120,13,February,Monday
7774,3420,2023-02-27,1900-01-01 13:37:23,125,13,February,Monday
7775,3421,2023-02-27,1900-01-01 13:57:48,120,13,February,Monday
7776,3421,2023-02-27,1900-01-01 13:57:48,105,13,February,Monday
7777,3422,2023-02-27,1900-01-01 14:03:49,113,14,February,Monday
7778,3423,2023-02-27,1900-01-01 14:09:03,107,14,February,Monday
7779,3423,2023-02-27,1900-01-01 14:09:03,110,14,February,Monday
7780,3423,2023-02-27,1900-01-01 14:09:03,127,14,February,Monday
